stage,Alanine and aspartate metabolism,Arginine and Proline Metabolism,Citric acid cycle,Eicosanoid metabolism,Fatty acid oxidation,Glycerophospholipid metabolism,"Glycine, serine, alanine and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Keratan sulfate degradation,Lysine metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,Pentose phosphate pathway,Pyruvate metabolism,Sphingolipid metabolism,Tryptophan metabolism,Tyrosine metabolism,Urea cycle,"Valine, leucine, and isoleucine metabolism",Vitamin C metabolism
bc,0.14434584559154046,0.44456648239969476,0.38196615136030887,0.48541829092943334,0.1377614906951591,0.3888296645933118,0.22281635047214396,0.37210226920292366,0.27975751566519547,0.001390089757163859,0.4146371094609936,0.08917858713667742,0.7729340570400546,0.001390089757163859,0.23472693615079407,0.1683628492504733,0.8406568240233854,0.4017556194672864,0.29763865352172314,0.20214152200408278,0.06840254516046142,0.05481168014298229
bc,0.15559527013818833,0.49247618284723776,0.39705148128226286,0.4863759603759301,0.20381199454208276,0.5005388881648419,0.0,0.3601886780990635,0.1385815116569172,0.3388349376507508,0.42669135147304144,0.2254745583734675,0.6055034560979046,0.3388349376507508,0.2314403703900802,0.12704617300058466,1.0,0.4720525892498841,0.2760957920583782,0.19606019790603008,0.1434500596410132,0.024482383523218288
bc,0.07288665812125002,0.39379413819737397,0.271999062892809,0.49356962308509067,0.24245799834507253,0.6158159850731217,0.24470002422739942,0.11161867775180725,0.27975751566519547,0.3388349376507508,0.42091544671604153,0.0888380402732337,0.6115144511820721,0.3388349376507508,0.2320775190850563,0.0,1.0,0.4640924192203838,0.31820564215686514,0.1838445856268807,0.1300389198128857,0.0
bc,0.1457045747521204,0.4513154937421653,0.3832310202807276,0.5111698777269981,0.18985065237298762,0.5005388881648419,0.0,0.36588088154207593,0.27975751566519547,0.3388349376507508,0.4219459651974652,0.13781483695956556,0.6120952019801216,0.3388349376507508,0.2548586200024323,0.12704617300058466,0.39267253058883744,0.4684132641084343,0.31820564215686514,0.19953994908756084,0.13402380737077113,0.0
bc,0.08777904786045138,0.4191643540801583,0.2865499679487796,0.5136097069752029,0.2462700470039975,0.4382975592116605,0.0,0.182519339997427,0.27124028541168727,0.33975133712088695,0.40739568107573243,0.0,0.81648254047297,0.33975133712088695,0.23672770977073315,0.019593178872426127,0.883421555907205,0.3204651225010584,0.31820564215686514,0.19109196453205796,0.1408688718368497,0.0
bc,0.14568874511169508,0.45335667210481234,0.37967393601900856,0.48349196997910643,0.14577566193309344,0.5005388881648419,0.0,0.35987038599122245,0.272427025636049,0.3442367581691107,0.4219459651974652,0.06598518436523865,0.6957696665669447,0.3442367581691107,0.3659893160996086,0.11808009926334438,1.0,0.4645019067658923,0.31196666635113374,0.19783184937251821,0.10749417346574046,0.08565939030126636
bc,0.15209300150558314,0.46008557811834055,1.0,0.4925845540734443,0.18194646042608084,0.5010388620057733,0.0,0.3171693287145813,0.7667879527072978,0.3388349376507508,0.4219459651974652,0.13781483695956556,0.6076602517358106,0.3388349376507508,0.27054297548544515,0.12704617300058466,0.4023229275019139,0.4640924192203838,0.31820564215686514,0.19953994908756084,0.12367224519632013,0.7286270824170904
bc,0.14623577269479054,0.42554801929929836,0.38335936005710675,0.6764671290120072,0.11828182043407745,0.5005388881648419,0.0001584835275415074,0.3700800628963096,0.3842010127530274,0.3394830930043715,0.40606931251524236,0.05408246032874909,0.6697057144819067,0.3394830930043715,0.27637673459908324,0.12704617300058466,0.4350322309189894,0.4267043523980971,0.21416793788033706,0.19738298555535522,0.13859152799387142,0.22829540539577756
bc,0.14905732611500375,0.43582489180248435,0.3842202873146228,0.4502525447949197,0.2703578903531563,0.5069232551802437,0.0,0.42993058294933123,0.24081469841601402,0.3388830098832806,0.4206358827703817,0.20492825465112785,0.6454652331086386,0.3388830098832806,0.2177677675493297,0.35996513770254734,0.5480775899931136,0.45232579474336204,0.2956036523210065,0.19255733878181877,0.13676712196396967,0.04229447926072687
bc,0.02928367023847756,0.4401908671468943,0.2021386730358614,0.4763050865183253,0.16980751252542353,0.6201272834316579,0.254162497525759,0.34701913470067053,0.2751539461718403,0.47009387945316383,0.41574245948709837,0.12799827985299816,0.6116056696894676,0.47009387945316383,0.2722712782274939,0.09433038428059495,0.9938331855783201,0.43693297882787724,0.31820564215686514,0.20843001973974187,0.13003747755066927,0.026415599145026936
bc,0.15242089434003145,0.479910953741477,0.6303591262750322,0.3756262487004668,0.19962472703121373,0.15269146768120875,0.25143370162375006,0.39289177953328225,0.1743909530687316,0.3700006125564232,0.4180094516637513,0.16153249990525284,0.676082792219632,0.3700006125564232,0.23572911580433026,0.13228218666893432,0.7676077467659842,0.43032308994387913,0.2832345664452709,0.18926921751434456,0.12320498880516398,0.10285594927385043
bc,0.09642076282682874,0.44512107289503144,0.31910976656677714,0.527776387944988,0.1823127856909606,0.3930959584723014,0.08490415510746252,0.3322899417662827,0.27975751566519547,0.3388349376507508,0.41390148682229416,0.13916954458562594,0.9012310633990118,0.3388349376507508,0.23069218949657316,0.12434873702626098,0.8286421484945774,0.4670744639384238,0.29153530238865694,0.20327200537726203,0.047954601297630746,0.0
bc,0.1498307087654671,0.4889599731724349,0.38220472147490075,0.4889961784781162,0.17101499946920914,0.48267155406269907,0.0,0.3702186925985122,0.1250467290697758,0.3388349376507508,0.41856727953060435,0.13799498573456423,0.9030321939668756,0.3388349376507508,0.234231579360558,0.12704617300058466,0.9641499896135252,0.4218320650801615,0.31650953608032123,0.19752559113164722,0.1048180439198821,0.20862599086371542
bc,0.1522868480473888,0.47749562524688255,0.4052655348258669,0.4577213947431726,0.21849445940680923,0.674594466969147,0.21619277196433148,0.42313405927638964,0.30385884229306626,0.3388349376507508,0.3606167638778125,0.08180578887288278,0.842686829829237,0.3388349376507508,0.23662245394497844,0.1620104431517455,0.5986394293295578,0.480115757218516,0.3468100265291341,0.20786524180681673,0.15833840072623084,0.023113380406483842
bc,0.14811046071397752,0.4118160265901665,0.3832310202807276,0.4985785932402355,0.1796691353358854,0.5005388881648419,0.017889060634704693,0.36588088154207593,0.27975751566519547,0.23531499616833554,0.4111609100967355,0.14015302143779015,0.6466530556593043,0.23531499616833554,0.23672770977073315,0.12704617300058466,1.0,0.0,0.19355816304727613,0.19991350429643823,0.12784447038157942,0.0
bc,0.1477730387248973,0.44994580751917973,0.3832310202807276,0.49356962308509067,0.16673941704044878,0.5005388881648419,0.0,0.36588088154207593,0.3921392873416724,0.3388349376507508,0.41276269486287426,0.2549380245147618,0.6063327589771833,0.3388349376507508,0.23672770977073315,0.38799791488881946,1.0,0.4097501086922648,0.15398929628373978,0.19994514038201452,0.13783773745853112,0.2557880467701775
bc,0.1192407072114834,0.45621876212360996,0.3832310202807276,0.4571691168548011,0.17755537096434637,0.39252443341808996,0.11414692751129017,0.36588088154207593,0.2835900313541552,0.23768658698806147,0.3439786390258963,0.13675105236299176,0.6306102568173284,0.23768658698806147,0.23672770977073315,0.12704617300058466,0.8387732875114017,0.448728301745708,0.3087935031478966,0.18522180473409328,0.14098083333575398,0.054323419595398305
bc,0.13748777016016359,0.46857405144989855,0.36195707218801804,0.511865220792842,0.22196835102461127,0.5005388881648419,0.0,0.3387349376086968,0.22179448618124709,0.3388349376507508,0.41623173016101067,0.12894842510460847,0.6120952019801216,0.3388349376507508,0.23672770977073315,0.17357029189330522,0.9981637249657005,0.46575863013921925,0.31820564215686514,0.19991350429643823,0.14051634892655526,0.0
bc,0.1433379767686026,0.4526317601033416,0.3851990856333088,0.48898919758273884,0.17783032933765872,0.5930254947899862,0.020198004555413162,0.36588088154207593,0.3387012998152697,0.33061829239150087,0.40616172116699345,0.13781483695956556,0.4338780050561381,0.33061829239150087,0.18071649715287272,0.12704617300058466,0.9331328121070311,0.46633227817442113,0.31820564215686514,0.17135406589767382,0.14051634892655526,0.013002383228776927
bc,0.1217265761870797,0.44973031844155104,0.6833258078888069,0.47662220243728076,0.2592274586221383,0.36317011171794356,0.0992436162943905,0.6423772530592182,0.49455446922328605,0.45821757661367213,0.3140547478752994,0.013491585958700064,0.6516931966494095,0.45821757661367213,0.3140067041671666,0.22510664389210006,0.7796527718403216,0.4693327841442074,0.314930768268449,0.18611095332842187,0.13583797642853618,0.379145485365654
bc,0.14832723691114563,0.4785182430151991,0.38465798345670854,0.4716746116945908,0.17061236739595168,0.5120356664321373,0.0,0.37087953090690745,0.17144925088145618,0.34304139113137605,0.41450855659195734,0.1474535972314072,0.6120952019801216,0.34304139113137605,0.23798074295559746,0.12704617300058466,1.0,0.4684132641084343,0.31820564215686514,0.1962918648424831,0.13545467745407944,0.0
bc,0.14098923879547956,0.3675887702771606,0.626390528387211,0.5154079280151778,0.3047934321346025,0.5840359520053554,0.21325276745347466,0.5893810434346572,0.26084568314232953,0.3757612042650596,0.4018868904285434,0.13928788210657264,0.6120952019801216,0.3757612042650596,0.19764066716819406,0.22879522772246166,0.998132976999242,0.46258193281167836,0.30621713303576675,0.18789637151679994,0.1300606474151188,0.0
bc,0.07478554851906903,0.3848001566534065,0.27850839523225884,0.45818380957855,0.1732439297107778,0.49976593820494514,0.0,0.1904389069748844,0.4321178706321131,0.2385805652242584,0.41653525948825626,0.12008472452132142,0.4706587978230631,0.2385805652242584,0.2359073981003708,0.03749849188960999,0.5526648726538285,0.39435579139053073,0.2899592114318145,0.18894082355068434,0.11689804594942874,0.2623285368288398
bc,0.14755477505665296,0.45621876212360996,0.3832310202807276,0.49971825255637187,0.15177429574025758,0.47990785497070604,0.047572340791626935,0.36588088154207593,0.4748587697948092,0.3388349376507508,0.41858044816174905,0.13781483695956556,0.6957696665669447,0.3388349376507508,0.23553147664259094,0.13540181549656002,0.9612941132138769,0.46499929188132066,0.2938917467251866,0.19950983988678217,0.138224317901936,0.34177632573852007
bc,0.14668374438223203,0.45621876212360996,0.3832310202807276,0.49356962308509067,0.37375982873295555,0.5005388881648419,0.005262762541814374,0.3675964246286152,0.4025053771251099,0.3388349376507508,0.4219459651974652,0.23296509060546575,0.6822874270131309,0.3388349376507508,0.23453827510428263,0.3329618799286806,1.0,0.4684132641084343,0.31820564215686514,0.20100668896309026,0.1409580306334442,0.2701834654782658
bc,0.12315522757434003,0.3721135361079605,0.37842243713178975,0.5300174192647381,0.09931253114973082,0.6290025813519079,0.1871402763253944,0.3680885190831762,0.15451545011991258,0.3711495722487993,0.37854412929098524,0.06623686268605075,0.6913854964034414,0.3711495722487993,0.23414165754989075,0.20772889296293237,0.8500224623244459,0.4985054821766109,0.19835993350906117,0.21062937428107764,0.1519419738567154,0.08380522495823652
bc,0.1456128772603645,0.42633709739952136,0.3851936400959311,0.5945998063751508,0.04924992859337493,0.5023329302131055,0.01801463711667803,0.4557270135639542,0.345209387673507,0.396112963268514,0.40944594898616254,0.1415954214961151,0.6231746360782816,0.396112963268514,0.21953988812956202,0.16739363275280705,0.5158921564377226,0.44330529087213594,0.2769680869628608,0.20055065933771982,0.14051634892655526,0.20686612632234702
bc,0.1457045747521204,0.44412693783533896,0.3832310202807276,0.5140925783958701,0.13098034762126767,0.5005388881648419,0.0,0.3897615114981292,0.27975751566519547,0.3388349376507508,0.4219459651974652,0.09443184283739979,0.6099129508563575,0.3388349376507508,0.2289850087574257,0.12704617300058466,1.0,0.4640492352114621,0.3167354064152105,0.19819035540458024,0.13044397576316283,0.0
bc,0.1457134480115888,0.4112159267830548,0.6249684122743242,0.49346593398307836,0.20744775995705536,0.5005388881648419,0.016609223002305138,0.3352985311536982,0.4969676088416768,0.3388349376507508,0.3726706646376783,0.13781483695956556,0.6182858491770126,0.3388349376507508,1.0,1.0,1.0,0.4742659242862031,0.31820564215686514,0.17662185173457598,0.511678977445718,0.37369014568593195
bc,0.14157498395810642,0.4176239881292472,0.37614851693953827,0.41407557450563837,0.17708702260010717,0.5087579009284143,0.0,0.3407629935711741,0.3279437438981034,0.3388349376507508,0.4219459651974652,0.13781483695956556,0.6430691297337219,0.3388349376507508,0.23457482933353985,0.13144667066372748,0.9784262439292394,0.4652122104458124,0.3032218599484387,0.19937841794391517,0.12201202983086035,0.08858933836527753
bc,0.1619897988302737,0.3371195892072713,0.41716505933601045,0.4919911404265966,0.19987063265880084,0.5040859287814992,0.06339008062204199,0.3397120510940576,0.28213898818802535,0.3414766614246228,0.44675811746535443,0.13900007897181535,0.6464646005923653,0.3414766614246228,0.22893546457089556,0.132940395038426,0.4579719274303223,0.5015591232428287,0.2793116637909232,0.20737713457124468,0.15401187316966364,0.03477151334229085
bc,0.17661666334026005,0.48764708818459795,0.4213314957948008,0.5013676638413529,0.1943047248664913,0.5268360943638918,0.058343446503537955,0.3334416567792399,0.27206557160253797,0.32277844532706845,0.4574441194048592,0.15924906182935386,0.6092103367173494,0.32277844532706845,0.23585773530083168,0.5006689726488627,0.5393353289800755,0.41859779212717696,0.3669161429533906,0.21618942202501332,0.16591956689459514,0.027523885040306947
bc,0.17989776744338506,0.4605250030465397,0.7024590663894719,0.4289310772797998,0.24063879785276115,0.8212325948404378,0.309569408571169,0.39618071501660307,0.2913703965400576,0.3407064736421998,0.44422161710366515,0.2010227615610893,0.6526229938892405,0.3407064736421998,0.22873642413758466,0.18320145908339355,0.7739418659322146,0.37382143866005807,0.2802130717556694,0.21790146737083282,0.11245818383258403,0.15391206650198722
bc,0.15486289907538908,0.4755486142643608,0.4074623089014826,0.4847416860736934,0.17890990559013684,0.5748461724882299,0.026485331094211792,0.3675833478008806,0.25890923138935246,0.26048863208076184,0.4327911111917377,0.12917880223986622,0.7007754525227095,0.26048863208076184,0.2710843847993958,0.1597546615697609,0.9994867948944145,0.44716036726503805,0.3380652973185306,0.2028077540810621,0.15315199619010778,0.024897159724445568
bc,0.11173480921001017,0.441409115730569,0.33238008687798054,0.4925845540734443,0.20631427002437436,0.36358439728973413,0.04595349523440759,0.3391240234121582,0.27975751566519547,0.45512011139384967,0.20672240938119307,0.1295485750673531,0.6803720620729126,0.45512011139384967,0.3191044251637317,0.09640393461875055,0.808721970606218,0.44554635835032724,0.308702230371203,0.2074523672129011,0.09860726213435037,0.004477525524862284
h,0.15639060471507427,0.3942861521513873,0.4013780530593788,0.5354323716322754,0.18702613119208858,0.506932208372894,0.046232199964861505,0.36070026009456296,0.28818025617988385,0.3707743153737393,0.44143361905461276,0.13533288908226257,0.622204535805622,0.3707743153737393,0.2403369422215761,0.12871475536689886,1.0,0.49906154864101615,0.3457338014373922,0.213596217441936,0.1531738221082152,0.0
h,0.17568939943405687,0.4057557970253462,0.3667417861897029,0.5435827659842276,0.29484741900738726,0.606044344909561,0.2320874536095551,0.45214975963116566,0.3346799299652402,0.2705025333647655,0.3982728571303534,0.0030240178365446247,0.7441675559375707,0.2705025333647655,0.2966868664504093,0.12905492408537034,0.35987969744441456,0.42279053177766807,0.24047661973862308,0.21884423147471296,0.0627042851344649,0.035865278008392454
h,0.15204333722152893,0.4182236836642936,0.3917420236273279,0.5310388869870455,0.2495886261718916,0.5203663859738477,0.04722967039559568,0.34028306914309425,0.2823774345792316,0.1211153235905874,0.39679270069077105,0.18922514216519817,0.5289522776606278,0.1211153235905874,0.23338029600896165,0.13816328892748117,0.9985450309320347,0.4434361150583468,0.2803528722182953,0.20047913300656278,0.11417667979452176,0.03453739226451333
h,0.062303173647938886,0.3814600779998174,0.25375696686908833,0.4190311761928745,0.12012687444975038,0.0,0.011858621093271354,0.14273479114955515,0.34489097555539305,0.34323017649554105,0.4243563951128127,0.23199116416413076,0.7467877581987754,0.34323017649554105,0.22412631444170256,0.0,0.25723115997193174,0.4227043126154681,0.3352516637064668,0.14418911249599625,0.13475869232196133,0.008724860498466054
h,0.1457045747521204,0.45621876212360996,0.38420690165911564,0.34945666363643596,0.13791562065501148,0.40858597842640626,0.029560519824055904,0.4969558291058782,0.2530498164604315,0.3413700022539025,0.4032609334675344,0.0978599258820578,0.6279460390854793,0.3413700022539025,0.2034819759374953,0.32526525311267,0.6961617119859204,0.3868509208384074,0.2927241695750132,0.20437302325184128,0.12668611005176314,0.11349328160682423
h,0.17828915685587265,0.5027639107412093,0.4709267161041955,0.44204505662638516,0.24607065971334105,0.03233038258537283,0.058329597337588926,0.5189614907242895,0.27975751566519547,0.26750555774792767,0.24587582731047547,0.7363121004806031,0.4604975756994748,0.26750555774792767,0.10794395458954091,0.1676287246644068,1.0,0.5330112842982553,0.39047687189981256,0.22563890012090626,0.17787953780125926,0.0
h,0.1508991126678339,0.45808242614612427,0.3850854406498344,0.5202182635383108,0.22005731570191758,0.5005388881648419,0.0,0.35987038599122245,0.27975751566519547,0.6770739734329709,0.4295344909452901,0.13695378588883572,0.6120952019801216,0.6770739734329709,0.23672770977073315,0.11793394045300205,1.0,0.4999436045254789,0.328763656766296,0.20256190095227194,0.14675525598057668,0.0
h,0.14042126386433235,0.46804637776883035,0.3676783294211068,0.4688821337486611,0.39610149025756114,0.5123790673655672,0.0012072553660647963,0.37925442884540744,0.4576661254160877,0.325574948473164,0.38673397043158136,0.07775860236735152,0.6052142768009352,0.325574948473164,0.258636512736379,0.315966122649696,1.0,0.4680297096010257,0.31820564215686514,0.20117241842379174,0.14051634892655526,0.3141500135244532
h,0.12246567700127904,0.42826654364250993,0.365695850264248,0.3815115813191754,0.07992788704689384,0.05067985043971126,0.18384773751316658,0.4506358621293985,0.23049489074644808,0.3388349376507508,0.3387248350094668,0.09191228970673529,0.5416422666536842,0.3388349376507508,0.18896519737969367,0.14143880990114288,0.6334777044151139,0.452560495076257,0.2741827002623679,0.16408858313890978,0.09409561937749952,0.11349328160682423
h,0.1419623640218528,0.45621876212360996,0.3832310202807276,0.4740182388668162,0.18863798302408916,0.5114306590780174,0.12528923291780347,0.37377290011509917,0.3146256533234758,0.3388349376507508,0.37381025772387455,0.13744754600790554,0.6138998192964021,0.3388349376507508,0.23815269949070178,0.15033386833798545,0.9955349352046325,0.4660690956765408,0.31820564215686514,0.1719701975224341,0.1364437254151445,0.0011052550891157233
h,0.14616032011937913,0.4633295733187323,0.3832310202807276,0.49356962308509067,0.11722201656352221,0.5309662318978405,0.01180635244244979,0.40936642457042033,0.18074238926206848,0.3388349376507508,0.40719847627701344,0.12219254067189694,0.5011733732357841,0.3388349376507508,0.2024399509950542,0.12704617300058466,0.5604144701797986,0.4644010362784976,0.31820564215686514,0.1725180059541208,0.13781474058987978,0.030017718713018084
h,0.16965210904038946,0.3400220773437279,0.44303594916899264,0.5615940333646778,0.2372318491026074,0.5620412770626038,0.0870255533771047,0.3669941304849045,0.28995764625891207,0.14923550048201825,0.4833384605510265,0.07083284019301862,0.5623522007741979,0.14923550048201825,0.23016334687205842,0.1638938973553828,0.9456667024508263,0.43534282900875926,0.3850986381188911,0.1886392735026742,0.1735403692071062,0.0008224713909602104
h,0.10494054454786939,0.42999970037466045,0.3150946697377571,0.5250390890144969,0.23366053012761406,0.5036390501868522,0.021476243855224297,0.20378609424709848,0.23490838480178025,0.3388349376507508,0.3967574501958618,0.11180735367370809,0.8289343290952143,0.3388349376507508,0.2408722712946361,0.3737603372261537,1.0,0.4679413226203523,0.31820564215686514,0.17280453724719572,0.11450786878198471,0.01564461429777511
h,0.12110594343288802,0.47504782278705965,0.38635457557102526,0.581671244139752,0.1652642227575757,0.5231435049415767,0.11414692751129017,0.5242035002735228,0.17356236661596086,0.26349615092644535,0.3442381930631653,0.1158301518789423,0.6416847894118043,0.26349615092644535,0.15923363453073464,0.17792870741318795,0.552429473075517,0.47829243668995086,0.31493901645704453,0.1660801611759846,0.08535826809467002,0.018440956691741357
h,0.148541177635064,0.43601201905938636,0.3925592148520356,0.49356962308509067,0.3442252898890755,0.41433142386823246,0.009200643237698853,0.4768952997653006,0.29000620794027027,0.21045661134714522,0.3740701947328519,0.1415954214961151,0.5770763038072171,0.21045661134714522,0.22540000374922017,0.12771823910854685,0.6673540346673624,0.47285509353795296,0.3301391537411925,0.1995063051615393,0.0,0.0
h,0.10169410651129022,0.4177208042904107,0.31783037276526455,0.4835921358638967,0.13417383269500335,0.5005388881648419,0.026080749208342864,0.36089495987154696,0.3104704991250296,0.3388349376507508,0.4029181816624365,0.12181520627070377,0.6499121639751159,0.3388349376507508,0.2373682989532591,0.2927200174590945,0.3040710881766246,0.40756334539282274,0.3119823809234889,0.1980639508694753,0.10817460156127522,0.03238628958122534
h,0.09208495886215544,0.4143489298688125,0.32281804026697847,0.5722973241933573,0.10002664486041132,0.3714449484530038,0.10745315566207338,0.3230857753206628,0.20794147026487408,0.3853869157023142,0.33684935179815556,0.02069954902961696,0.7007754525227095,0.3853869157023142,0.2393109046404489,0.12704617300058466,0.8256555195934542,0.49941734105235125,0.2947871394653418,0.17182468049962174,0.07748773183422487,0.03306874020629013
h,0.1457045747521204,0.43203397080342804,0.3849566950862657,0.49356962308509067,0.17783640109931875,0.5005388881648419,0.0,0.3677255366058455,0.2828737809114451,0.3388349376507508,0.4206358827703817,0.13632645184391207,0.6117231716388559,0.3388349376507508,0.23596851374959954,0.12772652170100218,1.0,0.4684132641084343,0.31820564215686514,0.19953994908756084,0.13660941074380323,0.010140009215785088
h,0.1510122988270895,0.46406063314491863,0.3832310202807276,0.4916340895109255,0.17773197573668115,0.5005388881648419,0.0010173385914586204,0.5095918772558451,0.38721395850422075,0.3388349376507508,0.4219429066859396,0.12736257417317354,0.6696473364288614,0.3388349376507508,0.21901875827606665,0.1322038586998084,0.0,0.448688861541373,0.31820564215686514,0.19953994908756084,0.14051634892655526,0.2426694831894336
h,0.12087443891895205,0.40068931605356317,0.4119557581949086,0.49356962308509067,0.0,0.47211693040343417,0.045447768631410854,0.3905446487766959,0.26564036006110736,0.18898637304600419,0.4502982944910913,0.1415954214961151,0.7075693020070433,0.18898637304600419,0.35526300539689276,0.19166685782258003,0.28662373862542945,0.49145259381978973,0.3572026749412805,0.142054711957044,0.11758267111542675,0.03512470581483989
h,0.1460459656074587,0.44769372824144865,0.3832310202807276,0.49267726485021923,0.1502904323113532,0.4709952616447065,0.0,0.37606779541303015,0.27028123332915516,0.3388349376507508,0.3907400791473584,0.18365247005882415,0.922327030735056,0.3388349376507508,0.2310578444739211,0.15674556615947025,0.9369395129630501,0.46739913220065005,0.31820564215686514,0.17975917431939414,0.1377596269484997,0.007650029435739769
h,0.143843542822083,0.4542375847530825,0.38102246053915184,0.49356962308509067,0.13457122372073188,0.46708826982456325,0.0,0.3432735839002358,0.27975751566519547,0.3388349376507508,0.41856727953060435,0.0,0.6120952019801216,0.3388349376507508,0.2393109046404489,0.12834719707363032,0.9393746823669958,0.4684132641084343,0.31820564215686514,0.19953994908756084,0.13950019217606172,0.0
h,0.22351584939174252,0.572045802301647,0.48141038898070976,0.4925845540734443,0.19282587319561892,0.5015790109420879,0.05012164692931711,0.31172308580594704,0.2626575004793121,0.3388349376507508,0.5311569617699934,0.32765363569995093,0.6352219648761579,0.3388349376507508,0.2311600049914308,0.10698310481001605,1.0,0.5772927557410583,0.44921112645559136,0.2416229877938655,0.2098646354805855,0.00427389321804202
h,0.1643863278872337,0.4796878986489159,0.4168854043418082,0.4883025445296077,0.19232899949791693,0.5725544551993603,0.16416729262873636,0.4120058602650783,0.2456511130769252,0.34367523571154357,0.2744804933522922,0.15475946322591494,0.6000684377718407,0.34367523571154357,0.2286754984839978,0.1463741516872827,0.38068678586622046,0.39965967265634783,0.20655392690271437,0.18875745674156577,0.15130406307636868,0.0
h,0.1430289089094454,0.44947259648435595,0.37188115172324127,0.48536977877779963,0.16743869132662775,0.6666917320590247,0.27511685487905985,0.36277101509757664,0.23206132293596718,0.22848453204341174,0.4093616200587767,0.10717427237876408,0.6027567444572798,0.22848453204341174,0.22909001244219562,0.11984567458416734,1.0,0.46500567151058314,0.2889103709024114,0.19555751639623728,0.09822137722998961,0.006094601333466504
h,0.14189811973519956,0.4400929943747104,0.3832310202807276,0.49356962308509067,0.27360390120315914,0.5005388881648419,0.03307301024792018,0.408392205276987,0.27975751566519547,0.6413192809560325,0.41175741230400753,0.14804252502119783,0.7226613245193214,0.6413192809560325,0.2570785990491353,0.12704617300058466,1.0,0.4684132641084343,0.31820564215686514,0.21231724859262657,0.13827683726787726,0.0
h,0.1491400533507276,0.44632319884863086,0.38465798345670854,0.49578078016396626,0.19368662640279316,0.5005388881648419,0.004412110987445154,0.4905096640297147,0.2761536978851623,0.0335117403626829,0.4219459651974652,0.13781483695956556,0.6105356719936272,0.0335117403626829,0.2087084391416296,0.20589666930400502,0.535471315018369,0.46994523996507165,0.3176683384108537,0.18979097846827503,0.14098083333575398,0.005823573815219961
h,0.14592783904061699,0.34938392947983943,0.3832310202807276,0.49356962308509067,0.17783032933765872,0.49505625754693827,0.0,0.36588088154207593,0.30112388634415815,0.3125058319779453,0.4066474047705107,0.13967292589240393,0.6104459689812837,0.3125058319779453,0.2346702451414412,0.12704617300058466,0.9890217120945173,0.46575643927619115,0.19870117122539818,0.192343824176728,0.12646557997769084,0.0020373537030669
h,0.15360967379881346,0.4370691417230766,0.3842202873146228,0.49540384271374716,0.24701814774357606,0.5005388881648419,0.015585750752494418,0.37943232635006235,0.2720942164818731,0.3402465611721224,0.4115176186904455,0.13801159367174085,0.5742970895225501,0.3402465611721224,0.2182494889916413,0.13022286770206176,0.3085528996091313,0.4431398911850726,0.24327633719116873,0.20103181645672094,0.10776432758444296,0.0
h,0.30640744499425115,0.6438729252185786,0.5026216178666318,0.5695758132630745,0.2495481094980013,0.5696628615198434,0.5642404133080977,0.4168233673677647,0.11205451176671508,0.17466166387978474,0.6211416402815725,0.40424649229924764,0.4498660107979392,0.17466166387978474,0.16314777599891603,0.17792870741318795,0.5337931315665598,0.6512093000708785,0.549000212535629,0.2796011497241922,0.24907518505204712,0.004656855018476252
h,0.14717981234086938,0.4648005433053576,0.3705815321984829,0.49356962308509067,0.12628906215106683,0.55247313303162,0.0016539774104011673,0.35378462737532973,0.5530604604366606,0.3014671827172008,0.3937146848749933,0.0787846476802009,0.6150229982358851,0.3014671827172008,0.2422671986435592,0.12194999172329989,1.0,0.36807812296776604,0.31820564215686514,0.18115358036991677,0.13209946039445888,0.4462990451878786
h,0.1271349519961049,0.44689450209758,0.3832310202807276,0.49293673497591944,0.17499862468098606,0.4484901413882003,0.11929257284899673,0.41994441484366785,0.29286321986023617,0.34001244350360615,0.3522305809029208,0.17652058137295953,0.7612220881845472,0.34001244350360615,0.19941124024838927,0.16616845688628362,0.9070132960721458,0.4960953118839778,0.31820564215686514,0.1989302517227848,0.0997687599863476,0.09910701234006165
h,0.14312006097916344,0.48711105963647283,0.3903018495419819,0.5196984228512901,0.054412013510258414,0.5755746220271,0.07628537376840269,0.3002762919318907,0.12052168944987598,0.0,0.25986923941017037,0.08919402241191776,0.46095647639714166,0.0,0.1980985611661938,0.1410082719595447,0.41959113224396843,0.4450059164563319,0.27128788442861546,0.18006215303548612,0.04878701226857288,0.09497005440454746
h,0.146435585430345,0.4606339783967086,0.38465798345670854,0.4800585208048595,0.19447265270531547,0.5005388881648419,0.0,0.534644281040589,0.2673252800712794,0.3388349376507508,0.4219459651974652,0.20074391062266272,0.6015246877340837,0.3388349376507508,0.20831142282956489,0.19854874383692112,0.6095260952549205,0.4644014721685248,0.31051115132024204,0.19989264452716718,0.14375197475420617,0.04085290785211487
h,0.08434633863002632,0.46268158859383346,0.3046972212634674,0.5826951035682273,0.18264882967635632,0.5005388881648419,0.0187936460366303,0.3805310775169705,0.2988903406676035,0.30906852058827855,0.41075577450340073,0.13891282181449183,0.6120952019801216,0.30906852058827855,0.23339838153042486,0.1672682421928161,0.31895884648394096,0.4680045384466859,0.31820564215686514,0.18394643932405932,0.08044243597767839,0.0
